eth_type,ip_proto,src_port,dst_port
2048,6,36248,80
2048,6,80,36248
2048,6,37954,443
2048,6,443,37954
2048,6,38766,443
2048,6,45316,443
2048,6,56290,443
2048,6,443,45316
2048,6,443,38766
2048,6,443,56290
2048,6,51236,443
2048,6,37992,443
2048,6,47540,443
2048,6,39118,443
2048,6,52404,443
2048,6,44054,443
2048,6,43830,443
2048,6,36202,443
2048,6,443,39118
2048,6,443,47540
2048,6,443,51236
2048,6,443,43830
2048,6,443,44054
2048,6,443,37992
2048,6,443,36202
2048,6,443,52404
2048,6,48890,80
2048,6,80,48890
2048,6,42226,80
2048,6,80,42226
2048,6,43538,443
2048,6,46808,443
2048,6,49510,443
2048,6,443,49510
2048,6,443,43538
2048,6,443,46808
2048,6,50182,443
2048,6,50192,443
2048,6,443,50182
2048,6,443,50192
2048,6,45914,443
2048,6,43928,443
2048,6,443,43928
2048,6,443,45914
2048,6,60272,80
2048,6,80,60272
2048,6,34118,443
2048,6,34736,443
2048,6,48980,443
2048,6,35860,443
2048,6,44962,443
2048,6,33648,443
2048,6,35268,443
2048,6,443,48980
2048,6,443,35268
2048,6,443,34736
2048,6,443,35860
2048,6,443,44962
2048,6,443,33648
2048,6,443,34118
2048,6,37012,80
2048,6,80,37012
2048,6,47750,443
2048,6,443,47750
2048,6,43302,443
2048,6,443,43302
2048,6,56344,443
2048,6,48808,443
2048,6,59172,443
2048,6,443,56344
2048,6,443,48808
2048,6,443,59172
2048,6,53514,443
2048,6,53484,443
2048,6,53500,443
2048,6,443,53500
2048,6,443,53514
2048,6,443,53484
2048,6,40736,443
2048,6,54544,443
2048,6,32816,443
2048,6,443,32816
2048,6,443,40736
2048,6,443,54544
2048,6,38108,443
2048,6,52634,443
2048,6,45966,443
2048,6,443,52634
2048,6,443,45966
2048,6,443,38108
2048,6,44662,443
2048,6,34886,443
2048,6,48678,443
2048,6,40776,443
2048,6,37824,443
2048,6,60670,443
2048,6,37814,443
2048,6,36734,443
2048,6,58770,443
2048,6,50916,443
2048,6,443,37824
2048,6,443,44662
2048,6,443,48678
2048,6,443,40776
2048,6,443,60670
2048,6,443,34886
2048,6,443,50916
2048,6,443,37814
2048,6,443,58770
2048,6,443,36734
2048,6,56940,443
2048,6,52888,443
2048,6,48546,443
2048,6,443,48546
2048,6,443,52888
2048,6,443,56940
2048,6,48890,80
2048,6,80,48890
2048,6,38330,443
2048,6,443,38330
2048,6,37230,443
2048,6,443,37230
2048,6,60274,80
2048,6,41306,80
2048,6,43048,80
2048,6,80,60274
2048,6,80,43048
2048,6,80,41306
2048,6,47126,443
2048,6,80,60272
2048,6,37012,80
2048,6,80,37012
2048,6,47134,443
2048,6,48386,443
2048,6,443,48386
2048,6,34348,443
2048,6,37484,443
2048,6,443,34348
2048,6,443,37484
2048,6,50128,443
2048,6,55966,443
2048,6,48906,443
2048,6,57558,443
2048,6,443,55966
2048,6,443,50128
2048,6,443,57558
2048,6,443,48906
2048,6,36248,80
2048,6,80,36248
2048,6,43492,443
2048,6,443,43492
2048,6,58004,443
2048,6,443,58004
2048,6,50182,443
2048,6,50192,443
2048,6,443,50192
2048,6,443,50182
2048,6,60272,80
2048,6,80,60272
2048,6,50420,443
2048,6,32960,443
2048,6,58184,443
2048,6,46086,443
2048,6,443,58184
2048,6,443,32960
2048,6,443,46086
2048,6,443,50420
2048,6,37012,80
2048,6,80,37012
2048,6,41298,80
2048,6,80,41298
2048,6,46736,443
2048,6,40606,443
2048,6,443,46736
2048,6,443,40606
2048,6,60060,443
2048,6,443,60060
2048,6,32888,443
2048,6,38220,443
2048,6,443,32888
2048,6,443,38220
2048,6,38830,443
2048,6,53172,443
2048,6,36142,443
2048,6,443,38830
2048,6,443,36142
2048,6,443,53172
2048,6,53514,443
2048,6,53500,443
2048,6,53484,443
2048,6,443,53514
2048,6,443,53500
2048,6,443,53484
2048,6,58004,443
2048,6,443,58004
2048,6,48626,443
2048,6,49744,443
2048,6,54656,443
2048,6,39274,443
2048,6,55414,443
2048,6,443,48626
2048,6,443,54656
2048,6,443,49744
2048,6,443,39274
2048,6,443,55414
2048,6,42226,80
2048,6,80,42226
2048,6,50182,443
2048,6,50192,443
2048,6,443,50182
2048,6,443,50192
2048,6,39198,443
2048,6,38932,443
2048,6,443,38932
2048,6,443,39198
2048,6,60274,80
2048,6,43048,80
2048,6,80,60274
2048,6,80,43048
2048,6,48758,443
2048,6,55750,443
2048,6,443,48758
2048,6,443,55750
2048,6,41288,80
2048,6,80,41288
2048,6,37012,80
2048,6,80,37012
2048,6,34070,443
2048,6,443,34070
2048,6,47724,8080
2048,6,8080,47724
2048,6,58846,443
2048,6,39972,443
2048,6,55764,443
2048,6,443,58846
2048,6,443,39972
2048,6,443,55764
2048,6,52424,443
2048,6,443,52424
2048,6,36134,443
2048,6,443,36134
2048,6,54268,443
2048,17,51109,53
2048,6,54218,443
2048,6,443,54268
2048,17,53,51109
2048,6,36248,80
2048,17,52624,53
2048,6,54222,443
2048,17,53,52624
2048,6,80,36248
2048,6,35274,443
2048,6,56860,443
2048,6,443,56860
2048,6,443,35274
2048,6,40240,443
2048,6,47682,443
2048,6,443,40240
2048,6,443,47682
2048,6,57774,443
2048,6,46746,443
2048,6,37912,443
2048,6,443,37912
2048,6,443,46746
2048,6,443,57774
2048,6,33444,443
2048,6,55200,443
2048,6,443,55200
2048,6,443,33444
2048,6,58970,443
2048,6,34268,443
2048,6,36410,443
2048,6,38476,443
2048,6,443,58970
2048,6,443,34268
2048,6,443,36410
2048,6,443,38476
2048,6,58004,443
2048,6,443,58004
2048,6,52212,443
2048,6,48088,443
2048,6,443,48088
2048,6,50182,443
2048,6,50192,443
2048,6,443,50192
2048,6,443,50182
2048,6,443,52212
2048,6,40436,443
2048,6,40452,443
2048,6,443,40436
2048,6,443,40452
2048,6,47534,443
2048,6,443,47534
2048,6,52176,443
2048,6,443,52176
2048,6,60272,80
2048,6,80,60272
2048,6,39930,443
2048,6,57098,443
2048,6,443,57098
2048,6,443,39930
2048,6,56790,443
2048,6,443,56790
2048,6,54024,443
2048,6,443,54024
2048,6,58584,443
2048,6,54022,443
2048,6,50280,443
2048,6,443,58584
2048,6,443,54022
2048,6,443,50280
2048,6,48086,443
2048,6,58466,443
2048,6,443,58466
2048,6,443,48086
2048,6,45316,443
2048,6,443,45316
2048,6,48890,80
2048,6,80,48890
2048,6,80,42226
2048,6,50182,443
2048,6,50192,443
2048,6,443,50192
2048,6,443,50182
2048,6,38766,443
2048,6,443,38766
2048,6,39118,443
2048,6,44054,443
2048,6,443,44054
2048,6,443,39118
2048,6,46808,443
2048,6,45914,443
2048,6,43538,443
2048,6,49510,443
2048,6,443,46808
2048,6,443,49510
2048,6,443,43538
2048,6,443,45914
2048,6,43928,443
2048,6,443,43928
2048,6,34118,443
2048,6,48980,443
2048,6,33648,443
2048,6,44962,443
2048,6,34736,443
2048,6,35268,443
2048,6,443,48980
2048,6,443,35268
2048,6,443,34736
2048,6,443,33648
2048,6,443,44962
2048,6,443,34118
2048,6,47750,443
2048,6,56344,443
2048,6,48808,443
2048,6,443,47750
2048,6,443,56344
2048,6,443,48808
2048,6,51236,443
2048,6,47540,443
2048,6,56290,443
2048,6,43830,443
2048,6,443,47540
2048,6,443,51236
2048,6,443,43830
2048,6,443,56290
2048,6,59172,443
2048,6,443,59172
2048,6,37992,443
2048,6,52404,443
2048,6,36202,443
2048,6,443,37992
2048,6,443,36202
2048,6,443,52404
2048,6,58004,443
2048,6,443,58004
2048,6,50192,443
2048,6,50182,443
2048,6,443,50182
2048,6,443,50192
2048,6,56940,443
2048,6,48546,443
2048,6,52888,443
2048,6,443,56940
2048,6,443,52888
2048,6,443,48546
2048,6,40736,443
2048,6,32816,443
2048,6,443,32816
2048,6,443,40736
2048,6,54544,443
2048,6,38108,443
2048,6,52634,443
2048,6,45966,443
2048,6,443,52634
2048,6,443,45966
2048,6,443,38108
2048,6,443,54544
2048,6,44662,443
2048,6,34886,443
2048,6,48678,443
2048,6,40776,443
2048,6,37824,443
2048,6,60670,443
2048,6,37814,443
2048,6,58770,443
2048,6,50916,443
2048,6,443,48678
2048,6,443,37824
2048,6,443,60670
2048,6,443,44662
2048,6,443,50916
2048,6,443,58770
2048,6,443,40776
2048,6,443,37814
2048,6,443,34886
2048,6,36734,443
2048,6,443,36734
2048,6,38330,443
2048,6,443,38330
2048,6,48386,443
2048,6,443,48386
2048,6,54218,443
2048,6,37484,443
2048,6,34348,443
2048,6,48906,443
2048,6,443,37484
2048,6,443,34348
2048,6,443,48906
2048,6,54222,443
2048,6,57558,443
2048,6,50128,443
2048,6,443,50128
2048,6,443,57558
2048,6,55966,443
2048,6,443,55966
2048,6,43492,443
2048,6,443,43492
2048,6,46086,443
2048,6,32960,443
2048,6,58184,443
2048,6,443,58184
2048,6,443,46086
2048,6,443,32960
2048,6,50420,443
2048,6,443,50420
2048,6,53172,443
2048,6,443,53172
2048,6,38830,443
2048,6,36142,443
2048,6,443,38830
2048,6,443,36142
2048,17,46277,53
2048,17,41715,53
2048,17,53,46277
2048,17,53,41715
2048,6,45934,443
2048,1,0,0
2048,6,443,45934
2048,17,54582,53
2048,17,47611,53
2048,17,34367,53
2048,17,53,34367
2048,6,60300,443
2048,6,443,60300
2048,17,53,54582
2048,17,38189,53
2048,17,53,38189
2048,17,53,47611
2048,6,33388,80
2048,6,80,33388
2048,6,38932,443
2048,6,443,38932
2048,6,41994,443
2048,6,443,41994
2048,6,39198,443
2048,6,443,39198
2048,6,42008,443
2048,6,443,42008
2048,6,39972,443
2048,6,55750,443
2048,6,443,39972
2048,6,443,55750
2048,6,55764,443
2048,6,34070,443
2048,6,443,34070
2048,6,443,55764
2048,6,58846,443
2048,6,443,58846
2048,6,52424,443
2048,6,54268,443
2048,6,443,54268
2048,6,443,52424
2048,6,47682,443
2048,6,40240,443
2048,6,443,40240
2048,6,443,47682
2048,6,47724,8080
2048,6,8080,47724
2048,6,55200,443
2048,6,443,55200
2048,6,52212,443
2048,6,33444,443
2048,6,443,33444
2048,6,33388,80
2048,6,80,33388
2048,6,443,52212
2048,6,47534,443
2048,6,48088,443
2048,6,443,48088
2048,6,443,47534
2048,6,56790,443
2048,6,443,56790
2048,6,54222,443
2048,6,54218,443
2048,6,48086,443
2048,6,58466,443
2048,6,443,48086
2048,6,443,58466
2048,6,37992,443
2048,6,52404,443
2048,6,56290,443
2048,6,51236,443
2048,6,47540,443
2048,6,443,47540
2048,6,443,51236
2048,6,443,37992
2048,6,443,56290
2048,6,443,52404
2048,6,43830,443
2048,6,36202,443
2048,6,443,43830
2048,6,443,36202
2048,6,40736,443
2048,6,32816,443
2048,6,38108,443
2048,6,54544,443
2048,6,443,40736
2048,6,443,32816
2048,6,443,38108
2048,6,443,54544
2048,6,50916,443
2048,6,40776,443
2048,6,52634,443
2048,6,37814,443
2048,6,34886,443
2048,6,45966,443
2048,6,48678,443
2048,6,36734,443
2048,6,443,50916
2048,6,443,40776
2048,6,443,34886
2048,6,443,52634
2048,6,443,48678
2048,6,443,37814
2048,6,443,45966
2048,6,443,36734
2048,6,58770,443
2048,6,44662,443
2048,6,37824,443
2048,6,60670,443
2048,6,443,37824
2048,6,443,58770
2048,6,443,44662
2048,6,443,60670
2048,6,38330,443
2048,6,443,38330
2048,6,33388,80
2048,6,80,33388
2048,17,56446,53
2048,17,53,56446
2048,6,59960,443
2048,6,443,59960
2048,17,36901,53
2048,17,53,36901
2048,6,59484,80
2048,6,80,59484
2048,17,53315,53
2048,17,53,53315
2048,6,40586,443
2048,6,443,40586
2048,6,22,49754
2048,6,49754,22
2048,17,51242,53
2048,17,53,51242
2048,17,55499,53
2048,17,41941,53
2048,17,53,41941
2048,17,53,55499
2048,6,47622,443
2048,6,47628,443
2048,6,443,47622
2048,6,443,47628
2048,6,37152,443
2048,6,443,37152
2048,17,42256,443
2048,17,48527,53
2048,17,53,48527
2048,6,53792,443
2048,6,443,53792
2048,17,60837,53
2048,17,39694,53
2048,17,53,39694
2048,17,39032,53
2048,17,53,60837
2048,17,38349,53
2048,6,59976,443
2048,1,0,0
2048,17,53,39032
2048,17,53,38349
2048,6,57642,443
2048,6,443,59976
2048,6,443,57642
2048,17,39782,53
2048,17,53,39782
2048,6,55162,443
2048,6,443,55162
2048,17,36592,443
2048,17,60034,53
2048,17,53,60034
2048,6,58808,443
2048,6,58820,443
2048,6,58846,443
2048,6,58826,443
2048,6,58836,443
2048,6,58850,443
2048,6,58854,443
2048,6,58864,443
2048,6,58876,443
2048,6,58880,443
2048,6,58892,443
2048,6,58900,443
2048,6,443,58820
2048,6,443,58808
2048,6,443,58826
2048,6,443,58836
2048,6,443,58864
2048,6,443,58880
2048,6,443,58850
2048,6,443,58900
2048,6,443,58876
2048,6,443,58846
2048,6,443,58892
2048,6,443,58854
2048,17,41439,443
2048,17,47366,53
2048,17,53,47366
2048,6,57640,443
2048,6,443,57640
2048,17,55185,53
2048,17,33943,53
2048,17,53,55185
2048,17,53,33943
2048,6,37742,443
2048,6,443,37742
2048,17,44162,53
2048,6,37750,443
2048,17,53,44162
2048,6,443,37750
2048,6,53800,443
2048,6,37898,443
2048,17,53248,53
2048,17,35905,53
2048,17,53,53248
2048,17,53,35905
2048,6,443,53800
2048,6,37900,443
2048,6,52614,443
2048,6,443,37898
2048,6,443,52614
2048,6,60424,443
2048,6,443,60424
2048,17,37039,53
2048,17,53,37039
2048,6,443,37900
2048,6,52616,443
2048,6,443,52616
2048,17,55436,53
2048,17,53,55436
2048,6,47842,443
2048,6,443,47842
2048,17,34054,53
2048,17,53,34054
2048,6,60436,443
2048,6,45900,443
2048,6,443,45900
2048,6,443,60436
2048,17,51939,53
2048,17,53,51939
2048,6,44126,443
2048,6,443,44126
2048,17,44692,53
2048,17,53,44692
2048,6,59558,443
2048,6,443,59558
2048,6,33388,80
2048,6,80,33388
2048,6,42008,443
2048,6,443,42008
2048,17,41145,53
2048,17,53,41145
2048,17,33970,53
2048,17,53,33970
2048,6,60196,443
2048,6,443,60196
2048,17,41077,53
2048,17,45269,53
2048,6,60204,443
2048,17,53,41077
2048,6,60210,443
2048,6,60214,443
2048,17,53,45269
2048,6,443,60210
2048,6,443,60204
2048,6,43296,443
2048,6,43310,443
2048,6,443,60214
2048,6,34020,443
2048,6,443,34020
2048,6,60226,443
2048,6,60230,443
2048,6,34028,443
2048,6,443,60230
2048,6,443,60226
2048,6,443,34028
2048,17,42311,53
2048,17,53,42311
2048,6,443,43310
2048,6,34038,443
2048,6,34044,443
2048,6,443,43296
2048,6,34050,443
2048,6,34052,443
2048,6,443,34038
2048,6,443,34044
2048,6,45526,443
2048,6,443,34050
2048,6,443,34052
2048,6,443,45526
2048,17,35889,443
2048,17,56561,53
2048,17,53,56561
2048,17,41374,53
2048,17,53,41374
2048,6,51398,443
2048,6,443,51398
2048,6,59484,80
2048,6,80,59484
2048,17,60101,53
2048,17,56689,53
2048,17,40816,53
2048,17,53,60101
2048,17,53,40816
2048,17,53,56689
2048,6,55574,443
2048,17,45255,53
2048,17,53,45255
2048,6,54450,443
2048,6,443,55574
2048,6,443,54450
2048,6,60234,443
2048,6,60236,443
2048,6,443,60234
2048,6,443,60236
2048,6,45934,443
2048,6,443,45934
2048,17,36746,53
2048,17,53,36746
2048,6,58966,443
2048,6,48386,443
2048,6,51068,443
2048,6,443,48386
2048,6,443,58966
2048,6,48390,443
2048,6,443,48390
2048,6,56880,443
2048,17,47885,53
2048,17,53,47885
2048,6,41078,80
2048,6,80,41078
2048,6,443,51068
2048,6,443,56880
2048,17,42181,53
2048,17,53,42181
2048,17,47932,443
2048,17,59740,53
2048,17,53,59740
2048,6,55022,80
2048,6,80,55022
2048,17,48199,443
2048,17,60342,53
2048,17,42790,53
2048,17,50789,53
2048,17,53,60342
2048,17,33966,53
2048,17,54102,53
2048,6,46768,443
2048,17,53,50789
2048,17,53,33966
2048,17,53,54102
2048,6,35224,443
2048,17,41599,53
2048,17,58472,53
2048,6,443,46768
2048,17,53,41599
2048,6,443,35224
2048,17,53,58472
2048,6,47508,443
2048,17,55633,53
2048,17,59242,53
2048,17,53,42790
2048,17,53,59242
2048,6,47724,8080
2048,6,8080,47724
2048,6,443,47508
2048,17,53,55633
2048,17,54894,443
2048,6,43996,443
2048,6,443,43996
2048,17,50281,53
2048,17,53,50281
2048,6,50460,443
2048,6,59480,443
2048,6,54444,443
2048,6,51826,443
2048,6,38028,443
2048,6,443,54444
2048,6,443,38028
2048,6,443,59480
2048,17,40088,53
2048,17,45818,53
2048,17,35228,53
2048,17,53,40088
2048,17,53,45818
2048,17,53,35228
2048,6,443,50460
2048,6,38044,443
2048,6,443,51826
2048,6,443,38044
2048,6,55382,443
2048,6,37726,443
2048,6,443,37726
2048,6,443,55382
2048,17,40958,53
2048,17,40391,53
2048,17,53,40958
2048,17,53,40391
2048,17,50036,53
2048,17,56638,53
2048,17,53,50036
2048,17,53,56638
2048,17,46572,53
2048,6,47960,443
2048,17,53,46572
2048,6,443,47960
2048,6,46318,443
2048,6,35334,443
2048,6,48032,443
2048,6,60588,443
2048,6,443,35334
2048,6,35340,443
2048,6,443,35340
2048,17,38135,53
2048,17,53,38135
2048,17,55506,443
2048,6,60594,443
2048,17,47003,53
2048,17,53,47003
2048,6,443,46318
2048,17,36540,53
2048,17,53,36540
2048,6,57198,80
2048,6,57214,80
2048,17,37785,53
2048,6,443,60588
2048,17,53,37785
2048,6,51022,80
2048,6,80,57198
2048,6,80,57214
2048,6,80,51022
2048,6,443,60594
2048,17,52696,53
2048,6,48034,443
2048,17,38469,53
2048,17,48665,443
2048,6,60610,443
2048,6,57226,80
2048,6,53360,443
2048,6,53370,443
2048,6,57228,80
2048,6,51036,80
2048,17,53,38469
2048,17,53,52696
2048,6,49984,80
2048,6,443,48034
2048,6,443,53370
2048,6,443,53360
2048,6,80,57226
2048,6,80,57228
2048,6,80,51036
2048,6,80,49984
2048,6,443,60610
2048,17,57321,53
2048,17,53,57321
2048,17,43050,53
2048,17,49994,443
2048,17,53,43050
2048,17,34628,53
2048,6,50682,443
2048,17,53,34628
2048,6,43608,80
2048,6,443,50682
2048,6,80,43608
2048,17,54239,443
2048,17,51118,53
2048,17,53,51118
2048,17,45888,53
2048,17,37052,53
2048,17,56539,53
2048,17,53,45888
2048,17,53,37052
2048,17,53,56539
2048,6,53,47088
2048,6,53,47096
2048,6,50688,443
2048,6,47088,53
2048,6,47096,53
2048,17,35397,53
2048,17,53547,53
2048,17,53,35397
2048,17,53,53547
2048,6,53,47106
2048,6,53,47116
2048,6,47106,53
2048,6,47116,53
2048,6,443,50688
2048,6,54816,443
2048,6,58656,443
2048,17,41715,53
2048,17,53,41715
2048,17,43878,53
2048,17,53,43878
2048,6,443,54816
2048,6,443,58656
2048,6,37738,443
2048,6,443,37738
2048,17,56972,53
2048,17,43825,53
2048,17,53,43825
2048,17,53,56972
2048,6,58376,443
2048,6,443,58376
2048,17,54368,53
2048,17,59431,53
2048,17,53,59431
2048,17,58422,53
2048,17,53,58422
2048,17,53,54368
2048,6,57818,443
2048,17,43769,53
2048,17,53,43769
2048,6,59792,443
2048,6,34988,443
2048,6,443,34988
2048,17,36591,53
2048,17,53,36591
2048,6,443,57818
2048,6,443,59792
2048,17,38714,443
2048,17,48913,53
2048,17,53,48913
2048,17,38651,53
2048,17,35203,53
2048,17,53,38651
2048,17,53,35203
2048,17,38292,53
2048,17,53,38292
2048,6,35652,443
2048,6,39794,443
2048,6,443,35652
2048,6,443,39794
2048,6,37748,443
2048,6,37752,443
2048,17,48879,53
2048,6,46736,443
2048,17,57368,53
2048,6,47834,443
2048,6,47836,443
2048,6,35402,443
2048,17,37688,53
2048,6,443,37752
2048,6,443,37748
2048,17,53,48879
2048,17,53,57368
2048,17,53,37688
2048,6,36184,443
2048,6,36190,443
2048,6,443,47834
2048,6,443,47836
2048,6,443,36190
2048,6,443,36184
2048,6,443,46736
2048,6,443,35402
2048,17,34205,443
2048,6,60300,443
2048,6,443,60300
2048,6,22,49754
2048,17,58967,53
2048,6,49754,22
2048,17,53,58967
2048,6,47468,443
2048,6,443,47468
2048,17,43413,53
2048,17,49097,53
2048,17,53,43413
2048,17,53,49097
2048,6,46774,443
2048,17,56432,53
2048,17,53,56432
2048,6,443,46774
2048,6,53496,443
2048,6,53506,443
2048,6,53516,443
2048,6,53526,443
2048,6,53542,443
2048,6,53546,443
2048,6,46784,443
2048,6,443,53526
2048,6,443,53546
2048,6,443,53516
2048,6,443,53506
2048,6,443,53542
2048,6,443,53496
2048,6,443,46784
2048,6,51426,443
2048,6,443,51426
2048,6,59960,443
2048,6,443,59960
2048,17,37757,53
2048,17,53,37757
2048,6,47474,443
2048,17,47289,53
2048,17,53,47289
2048,6,443,47474
2048,6,57198,80
2048,6,80,57198
2048,6,51826,443
2048,6,80,49984
2048,6,80,51022
2048,6,443,59792
2048,6,59792,443
2048,17,54968,53
2048,17,53,54968
2048,6,52128,443
2048,6,55574,443
2048,6,443,52128
2048,6,443,47628
2048,6,443,55574
2048,6,47628,443
2048,17,46027,53
2048,17,53,46027
2048,6,52132,443
2048,6,52148,443
2048,6,443,52148
2048,6,443,52132
2048,6,34050,443
2048,6,34038,443
2048,6,34044,443
2048,6,443,34020
2048,6,443,34028
2048,6,443,34050
2048,6,443,34044
2048,6,443,34038
2048,17,40749,53
2048,17,57968,53
2048,17,58164,53
2048,17,53,40749
2048,17,53,58164
2048,17,53,57968
2048,6,55022,80
2048,6,33388,80
2048,6,80,55022
2048,6,80,33388
2048,6,443,47508
2048,6,41078,80
2048,6,80,41078
2048,6,59484,80
2048,6,80,59484
2048,6,49984,80
2048,6,80,57198
2048,6,80,51022
2048,6,80,49984
2048,6,43608,80
2048,6,80,43608
2048,6,58376,443
2048,6,443,58376
2048,6,443,60236
2048,6,443,60234
2048,6,443,60204
2048,6,443,57818
2048,6,57228,80
2048,6,80,57228
2048,6,60226,443
2048,6,39794,443
2048,6,443,60226
2048,6,443,59792
2048,6,59792,443
2048,6,443,39794
2048,6,35402,443
2048,6,443,35402
2048,6,55574,443
2048,6,443,55574
2048,17,57262,53
2048,17,53,57262
2048,6,56510,443
2048,6,443,56510
2048,17,43119,53
2048,17,40111,53
2048,17,53,40111
2048,17,41787,53
2048,17,53,41787
2048,6,49804,443
2048,6,443,49804
2048,17,41455,53
2048,17,53,41455
2048,17,45249,53
2048,17,53,45249
2048,6,45040,443
2048,17,53,43119
2048,6,443,45040
2048,6,57366,443
2048,6,57350,443
2048,6,57352,443
2048,6,443,57352
2048,6,443,57366
2048,6,443,57350
2048,17,52390,53
2048,17,53,52390
2048,17,54676,53
2048,17,57700,53
2048,17,53,57700
2048,6,35390,443
2048,6,35392,443
2048,6,443,35392
2048,6,443,35390
2048,17,53,54676
2048,6,36772,443
2048,6,443,36772
2048,17,35262,53
2048,17,53,35262
2048,6,47556,80
2048,6,80,47556
2048,6,53660,443
2048,6,60796,443
2048,6,443,53660
2048,6,443,60796
2048,17,56434,53
2048,6,53668,443
2048,6,443,53668
2048,17,56184,53
2048,17,53,56434
2048,17,53,56184
2048,17,47490,53
2048,17,53,47490
2048,6,42948,443
2048,6,443,42948
2048,6,37260,443
2048,17,44026,53
2048,17,53,44026
2048,6,443,37260
2048,6,36908,443
2048,6,443,36908
2048,17,33491,53
2048,17,53,33491
2048,6,36776,443
2048,17,45491,443
2048,6,36380,443
2048,6,443,36380
2048,6,443,36776
2048,6,42964,443
2048,6,34028,443
2048,6,34052,443
2048,6,34050,443
2048,6,34038,443
2048,6,34044,443
2048,6,34020,443
2048,6,443,34050
2048,6,443,34020
2048,6,443,34038
2048,6,443,34044
2048,6,443,34028
2048,6,443,34052
2048,6,443,42964
2048,17,60340,53
2048,17,53,60340
2048,6,59118,443
2048,6,443,59118
2048,6,59132,443
2048,6,443,59132
2048,6,59144,443
2048,6,443,59144
2048,17,48413,53
2048,17,53,48413
2048,6,37696,443
2048,6,443,37696
2048,6,57214,80
2048,6,59960,443
2048,6,443,59960
2048,6,80,57214
2048,17,33819,53
2048,17,53,33819
2048,6,55022,80
2048,6,33388,80
2048,6,80,55022
2048,6,80,33388
2048,6,443,47508
2048,6,41078,80
2048,6,443,43996
2048,6,43996,443
2048,6,80,41078
2048,6,443,55382
2048,6,55382,443
2048,6,59484,80
2048,6,80,59484
2048,6,443,59480
2048,6,59480,443
2048,6,57198,80
2048,17,60226,53
2048,17,53,60226
2048,6,80,57198
2048,6,443,35340
2048,6,35340,443
2048,6,43608,80
2048,6,80,43608
2048,17,35488,53
2048,17,53,35488
2048,6,51282,443
2048,6,51284,443
2048,6,443,51282
2048,6,443,51284
2048,17,56328,53
2048,6,60230,443
2048,6,60196,443
2048,17,53,56328
2048,6,443,60196
2048,6,443,60230
2048,6,57818,443
2048,6,60234,443
2048,6,60236,443
2048,6,60204,443
2048,6,443,60234
2048,6,443,60236
2048,6,443,60204
2048,6,443,57818
2048,6,57228,80
2048,6,80,57228
2048,17,58726,53
2048,17,53,58726
2048,17,57480,53
2048,6,60226,443
2048,6,39794,443
2048,6,443,60226
2048,6,47886,443
2048,6,443,39794
2048,6,443,47886
2048,6,35402,443
2048,17,53,57480
2048,6,56998,443
2048,6,443,35402
2048,6,443,56998
2048,17,60516,53
