eth_type,ip_proto,src_port,dst_port,Category
2048,6,443,33436,HTTP
2048,17,53,58733,DNS
2048,6,55902,443,HTTP
2048,6,37030,80,HTTP
2048,6,37032,80,HTTP
2048,17,39520,53,DNS
2048,17,37503,53,DNS
2048,6,51596,443,HTTP
2048,6,443,37008,HTTP
2048,6,53094,80,HTTP
2048,6,53078,80,HTTP
2048,17,53,49977,DNS
2048,17,53,42291,DNS
2048,17,53,53482,DNS
2048,6,58151,20,FTP
2048,6,58151,20,FTP
2048,17,53,56073,DNS
2048,17,53,33691,DNS
2048,17,53,43137,DNS
2048,6,33436,443,HTTP
2048,6,80,53078,HTTP
2048,6,80,53094,HTTP
2048,6,443,55902,HTTP
2048,6,443,51596,HTTP
2048,17,53,57713,DNS
2048,6,22,38854,SSH
2048,17,53,56073,DNS
2048,17,60338,53,DNS
2048,17,53,33691,DNS
2048,17,53,43137,DNS
2048,17,53,39520,DNS
2048,17,53,37503,DNS
2048,6,37014,80,HTTP
2048,6,37016,80,HTTP
2048,6,37012,80,HTTP
2048,6,47472,80,HTTP
2048,6,47458,80,HTTP
2048,6,37008,80,HTTP
2048,6,443,59548,HTTP
2048,6,80,37030,HTTP
2048,6,80,37032,HTTP
2048,6,59432,443,HTTP
2048,6,42892,443,HTTP
2048,6,35310,443,HTTP
2048,17,56620,53,DNS
2048,17,54625,53,DNS
2048,17,33830,53,DNS
2048,6,38854,22,SSH
2048,6,80,37016,HTTP
2048,6,80,37012,HTTP
2048,6,80,37014,HTTP
2048,6,80,37008,HTTP
2048,6,443,35310,HTTP
2048,17,53,60338,DNS
2048,6,38854,22,SSH
2048,6,35012,443,HTTP
2048,6,35000,443,HTTP
2048,6,34990,443,HTTP
2048,6,34982,443,HTTP
2048,6,443,42892,HTTP
2048,6,48314,443,HTTP
2048,6,443,59432,HTTP
2048,6,34946,443,HTTP
2048,6,34956,443,HTTP
2048,6,34960,443,HTTP
2048,6,34970,443,HTTP
2048,17,53,56620,DNS
2048,17,53,54625,DNS
2048,17,53,33830,DNS
2048,6,51656,80,HTTP
2048,17,47963,53,DNS
2048,6,60518,80,HTTP
2048,6,60534,80,HTTP
2048,6,32934,443,HTTP
2048,6,52540,443,HTTP
2048,6,32964,443,HTTP
2048,17,54117,53,DNS
2048,6,48302,443,HTTP
2048,6,54192,443,HTTP
2048,17,45538,53,DNS
2048,17,47758,53,DNS
2048,6,53076,443,HTTP
2048,17,38731,53,DNS
2048,17,47831,53,DNS
2048,6,59048,443,HTTP
2048,6,443,48314,HTTP
2048,6,54204,443,HTTP
2048,6,53088,443,HTTP
2048,6,46530,443,HTTP
2048,6,59962,443,HTTP
2048,6,443,34970,HTTP
2048,6,443,35000,HTTP
2048,6,443,34990,HTTP
2048,6,443,34960,HTTP
2048,6,443,34956,HTTP
2048,6,443,34946,HTTP
2048,6,443,34982,HTTP
2048,6,59974,443,HTTP
2048,6,443,35012,HTTP
2048,6,46420,443,HTTP
2048,17,59469,53,DNS
2048,6,32960,443,HTTP
2048,17,53298,53,DNS
2048,6,36476,443,HTTP
2048,6,51656,80,HTTP
2048,6,53094,80,HTTP
2048,6,53078,80,HTTP
2048,6,53032,443,HTTP
2048,6,46884,443,HTTP
2048,6,59104,443,HTTP
2048,6,58446,443,HTTP
2048,6,80,51656,HTTP
2048,17,53,54117,DNS
2048,17,53,45538,DNS
2048,6,443,48302,HTTP
2048,17,53,47963,DNS
2048,6,80,60534,HTTP
2048,6,443,59048,HTTP
2048,6,443,46530,HTTP
2048,6,443,48302,HTTP
2048,6,443,36476,HTTP
2048,6,443,54192,HTTP
2048,6,443,54204,HTTP
2048,6,443,53032,HTTP
2048,6,51596,443,HTTP
2048,6,35302,443,HTTP
2048,17,58082,53,DNS
2048,17,53,47758,DNS
2048,17,53,47831,DNS
2048,17,53,38731,DNS
2048,17,53,45538,DNS
2048,6,443,53076,HTTP
2048,6,34202,80,HTTP
2048,6,34194,80,HTTP
2048,6,80,60518,HTTP
2048,6,443,53088,HTTP
2048,17,53,59469,DNS
2048,17,53,53298,DNS
2048,6,40662,443,HTTP
2048,6,443,46420,HTTP
2048,6,443,59962,HTTP
2048,6,443,59974,HTTP
2048,17,52249,53,DNS
2048,17,49771,53,DNS
2048,17,49873,53,DNS
2048,17,53,58082,DNS
2048,17,53,58082,DNS
2048,6,443,40662,HTTP
2048,6,35576,443,HTTP
2048,17,51304,53,DNS
2048,6,80,34202,HTTP
2048,17,59551,53,DNS
2048,17,57498,53,DNS
2048,6,80,34194,HTTP
2048,17,60999,53,DNS
2048,6,54392,443,HTTP
2048,6,54408,443,HTTP
2048,6,33706,443,HTTP
2048,6,33718,443,HTTP
2048,6,44006,443,HTTP
2048,6,36310,443,HTTP
2048,6,50422,443,HTTP
2048,6,45926,443,HTTP
2048,6,50580,443,HTTP
2048,17,52728,53,DNS
2048,17,56456,53,DNS
2048,6,41650,443,HTTP
2048,6,443,51596,HTTP
2048,17,42572,53,DNS
2048,17,40988,53,DNS
2048,6,59856,443,HTTP
2048,17,53,52249,DNS
2048,17,53,49873,DNS
2048,17,53,49771,DNS
2048,17,53,51304,DNS
2048,6,443,35576,HTTP
2048,6,443,35576,HTTP
2048,6,443,36310,HTTP
2048,6,443,59856,HTTP
2048,6,443,50422,HTTP
2048,6,443,54392,HTTP
2048,6,443,54408,HTTP
2048,6,443,50580,HTTP
2048,17,53,51304,DNS
2048,17,53,57498,DNS
2048,17,53,59551,DNS
2048,17,53,60999,DNS
2048,6,443,33706,HTTP
2048,6,443,33718,HTTP
2048,6,443,44006,HTTP
2048,6,443,41650,HTTP
2048,17,53,52728,DNS
2048,17,53,56456,DNS
2048,6,443,45926,HTTP
2048,17,53,42572,DNS
2048,17,53,40988,DNS
2048,17,42585,53,DNS
2048,17,38061,53,DNS
2048,17,60914,53,DNS
2048,17,45658,53,DNS
2048,17,53344,53,DNS
2048,17,40129,53,DNS
2048,17,60545,53,DNS
2048,17,41686,53,DNS
2048,17,60293,53,DNS
2048,17,51133,53,DNS
2048,17,53389,53,DNS
2048,17,53,42585,DNS
2048,17,53,38061,DNS
2048,17,53,60914,DNS
2048,17,53,60545,DNS
2048,17,53,45658,DNS
2048,17,53,40129,DNS
2048,17,53,53344,DNS
2048,17,53,40129,DNS
2048,17,53,60545,DNS
2048,17,53,41686,DNS
2048,17,51967,53,DNS
2048,17,48437,53,DNS
2048,17,41999,53,DNS
2048,17,40995,53,DNS
2048,17,36987,53,DNS
2048,17,53,60293,DNS
2048,6,32964,443,HTTP
2048,6,59956,443,HTTP
2048,6,32960,443,HTTP
2048,17,53,51133,DNS
2048,17,53,53389,DNS
2048,17,57522,53,DNS
2048,17,43057,53,DNS
2048,17,53,51967,DNS
2048,17,60820,53,DNS
2048,6,443,59956,HTTP
2048,17,53,51967,DNS
2048,17,53,41999,DNS
2048,17,53,48437,DNS
2048,17,53,40995,DNS
2048,17,53,36987,DNS
2048,17,47569,53,DNS
2048,6,55922,443,HTTP
2048,6,46458,443,HTTP
2048,6,55936,443,HTTP
2048,6,21,39366,FTP
2048,6,32856,443,HTTP
2048,17,53,57522,DNS
2048,17,48180,53,DNS
2048,6,58872,443,HTTP
2048,6,58876,443,HTTP
2048,17,60988,53,DNS
2048,17,42153,53,DNS
2048,17,51858,53,DNS
2048,17,45686,53,DNS
2048,6,443,46458,HTTP
2048,17,53,43057,DNS
2048,17,53,60820,DNS
2048,6,443,32856,HTTP
2048,17,43292,53,DNS
2048,6,39366,21,FTP
2048,17,53,47569,DNS
2048,6,56294,443,HTTP
2048,6,40620,443,HTTP
2048,6,40618,443,HTTP
2048,6,22,38488,SSH
2048,6,34100,443,HTTP
2048,6,34086,443,HTTP
2048,6,39888,443,HTTP
2048,6,35402,443,HTTP
2048,6,58872,443,HTTP
2048,6,58876,443,HTTP
2048,6,60208,443,HTTP
2048,6,60210,443,HTTP
2048,6,33988,443,HTTP
2048,6,443,55922,HTTP
2048,6,58892,443,HTTP
2048,6,58900,443,HTTP
2048,6,34004,443,HTTP
2048,6,60214,443,HTTP
2048,6,60220,443,HTTP
2048,6,38126,443,HTTP
2048,6,38554,443,HTTP
2048,6,38140,443,HTTP
2048,6,38566,443,HTTP
2048,6,443,55936,HTTP
2048,17,53,48180,DNS
2048,6,443,58876,HTTP
2048,17,53,42153,DNS
2048,6,443,58872,HTTP
2048,6,443,58876,HTTP
2048,17,53,60988,DNS
2048,6,443,33988,HTTP
2048,6,443,34004,HTTP
2048,17,46171,53,DNS
2048,17,53,51858,DNS
2048,6,443,60208,HTTP
2048,6,443,60210,HTTP
2048,6,443,60220,HTTP
2048,6,443,60214,HTTP
2048,17,57462,53,DNS
2048,17,53,42153,DNS
2048,17,53,45686,DNS
2048,6,38488,22,SSH
2048,6,443,40618,HTTP
2048,6,443,40620,HTTP
2048,17,53,43292,DNS
2048,6,443,34100,HTTP
2048,6,443,34086,HTTP
2048,6,443,58872,HTTP
2048,6,443,58900,HTTP
2048,6,443,58892,HTTP
2048,6,43292,443,HTTP
2048,6,20,60865,FTP
2048,6,443,56294,HTTP
2048,6,35146,443,HTTP
2048,6,43296,443,HTTP
2048,6,443,38126,HTTP
2048,6,35160,443,HTTP
2048,6,443,38554,HTTP
2048,6,443,38140,HTTP
2048,6,443,38566,HTTP
2048,6,443,39888,HTTP
2048,6,47618,443,HTTP
2048,6,40438,443,HTTP
2048,6,60865,20,FTP
2048,17,59839,53,DNS
2048,17,53,57462,DNS
2048,6,443,35146,HTTP
2048,6,443,35160,HTTP
2048,17,53,46171,DNS
2048,17,36612,53,DNS
2048,17,53,57462,DNS
2048,6,35310,443,HTTP
2048,6,42892,443,HTTP
2048,17,36743,53,DNS
2048,17,58542,53,DNS
2048,17,38641,53,DNS
2048,17,41455,53,DNS
2048,17,38187,53,DNS
2048,17,53145,53,DNS
2048,6,59432,443,HTTP
2048,6,443,47618,HTTP
2048,6,443,40438,HTTP
2048,6,443,43292,HTTP
2048,6,34116,443,HTTP
2048,6,34124,443,HTTP
2048,6,40440,443,HTTP
2048,6,47620,443,HTTP
2048,6,443,43296,HTTP
2048,6,34130,443,HTTP
2048,6,34132,443,HTTP
2048,6,443,45926,HTTP
2048,6,59962,443,HTTP
2048,6,46822,443,HTTP
2048,6,36310,443,HTTP
2048,6,44006,443,HTTP
2048,6,35576,443,HTTP
2048,17,46605,53,DNS
2048,17,53,59839,DNS
2048,17,53,36612,DNS
2048,6,443,36310,HTTP
2048,6,443,46822,HTTP
2048,6,443,42892,HTTP
2048,6,443,59432,HTTP
2048,17,53,36612,DNS
2048,6,59856,443,HTTP
2048,6,443,34132,HTTP
2048,6,443,34130,HTTP
2048,6,443,40440,HTTP
2048,17,35323,53,DNS
2048,6,55922,443,HTTP
2048,17,53,36743,DNS
2048,17,53,58542,DNS
2048,17,53,38641,DNS
2048,17,53,41455,DNS
2048,17,53,38187,DNS
2048,6,443,47620,HTTP
2048,6,44068,80,HTTP
2048,6,44064,80,HTTP
2048,17,53,53145,DNS
2048,6,443,59962,HTTP
2048,6,443,34124,HTTP
2048,6,443,34116,HTTP
2048,6,443,35310,HTTP
2048,6,45926,443,HTTP
2048,6,46772,443,HTTP
2048,6,46780,443,HTTP
2048,17,53,46605,DNS
2048,17,47427,53,DNS
2048,6,443,44006,HTTP
2048,6,443,35576,HTTP
2048,17,46571,53,DNS
2048,6,53436,443,HTTP
2048,17,36207,53,DNS
2048,17,46606,53,DNS
2048,17,45898,53,DNS
2048,17,39276,53,DNS
2048,17,40837,53,DNS
2048,6,443,46780,HTTP
2048,6,443,46772,HTTP
2048,17,43476,53,DNS
2048,17,53,35323,DNS
2048,6,80,44064,HTTP
2048,6,80,44068,HTTP
2048,17,41966,53,DNS
2048,6,59534,443,HTTP
2048,6,53436,443,HTTP
2048,6,49700,443,HTTP
2048,6,38570,443,HTTP
2048,6,53448,443,HTTP
2048,6,49714,443,HTTP
2048,6,38586,443,HTTP
2048,6,40846,443,HTTP
2048,6,37138,443,HTTP
2048,6,40852,443,HTTP
2048,6,37996,443,HTTP
2048,6,46884,443,HTTP
2048,6,443,59856,HTTP
2048,6,38002,443,HTTP
2048,6,59524,443,HTTP
2048,17,53,47427,DNS
2048,17,53,46606,DNS
2048,6,37128,443,HTTP
2048,6,80,44064,HTTP
2048,6,80,44068,HTTP
2048,17,33736,53,DNS
2048,6,443,40846,HTTP
2048,6,443,40852,HTTP
2048,17,53,36207,DNS
2048,17,53,39276,DNS
2048,17,53,45898,DNS
2048,17,53,46571,DNS
2048,17,53,40837,DNS
2048,6,59548,443,HTTP
2048,17,53,46606,DNS
2048,6,443,35160,HTTP
2048,17,53,43476,DNS
2048,6,38566,443,HTTP
2048,6,443,53436,HTTP
2048,6,38554,443,HTTP
2048,6,443,49700,HTTP
2048,6,443,53448,HTTP
2048,6,443,38570,HTTP
2048,17,53,41966,DNS
2048,6,443,49714,HTTP
2048,6,443,38586,HTTP
2048,6,443,38002,HTTP
2048,6,57018,443,HTTP
2048,6,57020,443,HTTP
2048,6,443,37128,HTTP
2048,6,443,59534,HTTP
2048,6,443,37138,HTTP
2048,6,443,37996,HTTP
2048,6,443,59524,HTTP
2048,17,53,33736,DNS
2048,17,53,33736,DNS
2048,6,44432,443,HTTP
2048,17,39369,53,DNS
2048,6,40662,443,HTTP
2048,17,37781,53,DNS
2048,17,57869,53,DNS
2048,17,50300,53,DNS
2048,17,37437,53,DNS
2048,17,52514,53,DNS
2048,17,44488,53,DNS
2048,17,58231,53,DNS
2048,6,40438,443,HTTP
2048,6,443,57018,HTTP
2048,6,44432,443,HTTP
2048,6,37732,443,HTTP
2048,6,44104,443,HTTP
2048,6,42908,443,HTTP
2048,6,443,57020,HTTP
2048,6,44440,443,HTTP
2048,6,37748,443,HTTP
2048,6,42924,443,HTTP
2048,6,44120,443,HTTP
2048,6,41650,443,HTTP
2048,6,48314,443,HTTP
2048,6,443,59548,HTTP
2048,6,443,44432,HTTP
2048,6,443,37732,HTTP
2048,6,443,40662,HTTP
2048,17,53,39369,DNS
2048,17,53,37781,DNS
2048,17,53,57869,DNS
2048,17,53,50300,DNS
2048,17,53,37437,DNS
2048,17,53,52514,DNS
2048,17,53,44488,DNS
2048,17,53,58231,DNS
2048,6,443,44120,HTTP
2048,6,443,42908,HTTP
2048,6,443,42924,HTTP
2048,6,443,37748,HTTP
2048,6,443,44440,HTTP
2048,6,34990,443,HTTP
2048,6,443,41650,HTTP
2048,6,443,40438,HTTP
2048,6,443,37732,HTTP
2048,6,443,44432,HTTP
2048,6,443,44104,HTTP
2048,6,36476,443,HTTP
2048,6,48302,443,HTTP
2048,6,46420,443,HTTP
2048,6,443,48314,HTTP
2048,17,42154,53,DNS
2048,17,39332,53,DNS
2048,17,41386,53,DNS
2048,17,45210,53,DNS
2048,6,34912,443,HTTP
2048,17,53061,53,DNS
2048,6,443,36476,HTTP
2048,6,443,48302,HTTP
2048,17,57197,53,DNS
2048,6,35160,443,HTTP
2048,6,443,39888,HTTP
2048,6,32964,443,HTTP
2048,17,34976,53,DNS
2048,6,38566,443,HTTP
2048,6,39888,443,HTTP
2048,6,38554,443,HTTP
2048,17,33680,53,DNS
2048,6,34124,443,HTTP
2048,17,50170,53,DNS
2048,17,33331,53,DNS
2048,6,34912,443,HTTP
2048,6,46098,443,HTTP
2048,6,49636,80,HTTP
2048,6,49644,80,HTTP
2048,17,55187,53,DNS
2048,6,34922,443,HTTP
2048,6,46110,443,HTTP
2048,6,59962,443,HTTP
2048,6,60820,443,HTTP
2048,6,52252,443,HTTP
2048,6,33632,443,HTTP
2048,6,43832,443,HTTP
2048,6,60832,443,HTTP
2048,6,52258,443,HTTP
2048,6,33638,443,HTTP
2048,6,43836,443,HTTP
2048,6,443,46420,HTTP
2048,6,53032,443,HTTP
2048,6,443,46098,HTTP
2048,6,39888,443,HTTP
2048,17,53,41386,DNS
2048,17,53,45210,DNS
2048,17,53,42154,DNS
2048,17,53,39332,DNS
2048,17,53,57197,DNS
2048,17,53,53061,DNS
2048,6,32960,443,HTTP
2048,6,443,35160,HTTP
2048,6,443,50580,HTTP
2048,17,42269,53,DNS
2048,6,443,34124,HTTP
2048,17,53,34976,DNS
2048,6,443,46098,HTTP
2048,6,80,49636,HTTP
2048,6,80,49644,HTTP
2048,6,443,34912,HTTP
2048,6,443,59962,HTTP
2048,6,443,46110,HTTP
2048,6,443,34922,HTTP
2048,17,53,33680,DNS
2048,17,53,50170,DNS
2048,17,53,33331,DNS
2048,17,53,55187,DNS
2048,6,443,33632,HTTP
2048,6,443,52252,HTTP
2048,6,443,60820,HTTP
2048,6,443,33638,HTTP
2048,6,443,52258,HTTP
2048,6,443,60832,HTTP
2048,6,443,43836,HTTP
2048,17,45114,53,DNS
2048,6,56102,80,HTTP
2048,6,56108,80,HTTP
2048,6,443,53032,HTTP
2048,17,43848,53,DNS
2048,17,54806,53,DNS
2048,17,59620,53,DNS
2048,17,50847,53,DNS
2048,17,38724,53,DNS
2048,17,53380,53,DNS
2048,6,50422,443,HTTP
2048,6,47618,443,HTTP
2048,17,42063,53,DNS
2048,6,56102,80,HTTP
2048,6,56108,80,HTTP
2048,6,60846,443,HTTP
2048,6,47440,443,HTTP
2048,17,53,42269,DNS
2048,6,60850,443,HTTP
2048,6,47444,443,HTTP
2048,6,38126,443,HTTP
2048,6,46612,443,HTTP
2048,6,46620,443,HTTP
2048,17,33793,443,HTTP
2048,6,50580,443,HTTP
2048,17,57213,53,DNS
2048,6,54640,443,HTTP
2048,17,38091,53,DNS
2048,6,34940,443,HTTP
2048,17,52592,53,DNS
2048,6,59212,80,HTTP
2048,6,59226,80,HTTP
2048,6,59238,80,HTTP
2048,6,59244,80,HTTP
2048,6,54648,443,HTTP
2048,6,34946,443,HTTP
2048,17,53,45114,DNS
2048,17,53,54806,DNS
2048,17,53,59620,DNS
2048,17,47256,53,DNS
2048,6,443,38126,HTTP
2048,17,53,38724,DNS
2048,17,53,50847,DNS
2048,17,53,53380,DNS
2048,6,44064,80,HTTP
2048,6,46420,443,HTTP
2048,17,50756,53,DNS
2048,17,53,43848,DNS
2048,17,53,42063,DNS
2048,6,44104,443,HTTP
2048,6,443,47618,HTTP
2048,6,45392,443,HTTP
2048,6,443,54640,HTTP
2048,6,443,34940,HTTP
2048,6,443,47444,HTTP
2048,6,443,60850,HTTP
2048,6,443,54648,HTTP
2048,6,443,34946,HTTP
2048,17,57822,53,DNS
2048,6,443,50422,HTTP
2048,6,80,59238,HTTP
2048,6,80,59212,HTTP
2048,6,80,59226,HTTP
2048,6,80,59244,HTTP
2048,6,443,37996,HTTP
2048,6,443,38002,HTTP
2048,6,443,46612,HTTP
2048,6,44860,443,HTTP
2048,6,443,42908,HTTP
2048,6,443,46620,HTTP
2048,6,45390,443,HTTP
2048,6,21,39366,FTP
2048,6,443,47440,HTTP
2048,17,53,57213,DNS
2048,17,53,38091,DNS
2048,6,80,56108,HTTP
2048,6,80,56102,HTTP
2048,6,44870,443,HTTP
2048,6,443,60846,HTTP
2048,17,53,52592,DNS
2048,17,43312,53,DNS
2048,6,43010,80,HTTP
2048,17,47357,53,DNS
2048,17,47357,53,DNS
2048,17,60242,53,DNS
2048,6,45392,443,HTTP
2048,17,53,47256,DNS
2048,17,44237,53,DNS
2048,17,55085,53,DNS
2048,17,51626,53,DNS
2048,6,80,44064,HTTP
2048,6,443,46420,HTTP
2048,6,42908,443,HTTP
2048,6,35160,443,HTTP
2048,6,443,45392,HTTP
2048,6,22,38488,SSH
2048,17,53,50756,DNS
2048,6,39366,21,FTP
2048,17,44067,53,DNS
2048,6,37996,443,HTTP
2048,6,43010,80,HTTP
2048,6,58972,80,HTTP
2048,6,40954,443,HTTP
2048,6,46110,443,HTTP
2048,6,40966,443,HTTP
2048,17,53,57822,DNS
2048,6,443,44860,HTTP
2048,6,443,45390,HTTP
2048,6,38002,443,HTTP
2048,6,443,44870,HTTP
2048,17,53,60242,DNS
2048,17,53,55085,DNS
2048,17,53,55085,DNS
2048,6,38488,22,SSH
2048,6,443,45392,HTTP
2048,17,54251,53,DNS
2048,17,53,44237,DNS
2048,17,34143,53,DNS
2048,17,53,51626,DNS
2048,6,57020,443,HTTP
2048,17,46631,53,DNS
2048,17,56168,53,DNS
2048,17,54147,53,DNS
2048,17,53,47357,DNS
2048,17,53,43312,DNS
2048,6,443,35160,HTTP
2048,6,443,40954,HTTP
2048,6,443,40966,HTTP
2048,17,53,44067,DNS
2048,6,80,43010,HTTP
2048,6,80,58972,HTTP
2048,6,43166,443,HTTP
2048,6,443,46110,HTTP
2048,6,44454,443,HTTP
2048,6,42350,21,FTP
2048,6,43170,443,HTTP
2048,6,44458,443,HTTP
2048,6,50280,443,HTTP
2048,6,50238,443,HTTP
2048,6,38488,22,SSH
2048,6,50242,443,HTTP
2048,6,50292,443,HTTP
2048,17,53,54251,DNS
2048,17,53,54251,DNS
2048,17,53,34143,DNS
2048,17,41528,53,DNS
2048,17,33921,53,DNS
2048,17,53777,53,DNS
2048,17,42047,53,DNS
2048,17,53,34143,DNS
2048,6,443,57020,HTTP
2048,17,53,46631,DNS
2048,17,53,56168,DNS
2048,17,53,54147,DNS
2048,6,43838,443,HTTP
2048,6,46364,443,HTTP
2048,6,49630,443,HTTP
2048,6,43840,443,HTTP
2048,6,46366,443,HTTP
2048,6,443,43166,HTTP
2048,6,443,44454,HTTP
2048,6,21,42350,FTP
2048,17,55845,53,DNS
2048,6,52112,443,HTTP
2048,6,49644,443,HTTP
2048,6,443,44458,HTTP
2048,6,443,43170,HTTP
2048,6,52120,443,HTTP
2048,6,443,50280,HTTP
2048,6,443,50238,HTTP
2048,6,443,50292,HTTP
2048,6,443,50242,HTTP
2048,17,43954,53,DNS
2048,17,53400,53,DNS
2048,17,44941,53,DNS
2048,17,53,41528,DNS
2048,17,54702,53,DNS
2048,17,53,55845,DNS
2048,6,33988,443,HTTP
2048,6,44104,443,HTTP
2048,17,53,53777,DNS
2048,17,53,33921,DNS
2048,17,53,42047,DNS
2048,6,44064,80,HTTP
2048,6,43836,443,HTTP
2048,17,42195,53,DNS
2048,17,57499,53,DNS
2048,6,20,34591,FTP
2048,6,57226,443,HTTP
2048,6,44280,443,HTTP
2048,6,443,46364,HTTP
2048,6,443,43838,HTTP
2048,6,443,52120,HTTP
2048,6,443,52112,HTTP
2048,6,57242,443,HTTP
2048,6,57258,443,HTTP
2048,6,57268,443,HTTP
2048,6,44294,443,HTTP
2048,6,443,49630,HTTP
2048,6,443,46366,HTTP
2048,6,443,43840,HTTP
2048,6,53942,443,HTTP
2048,6,39128,443,HTTP
2048,6,57280,443,HTTP
2048,6,57282,443,HTTP
2048,6,58876,443,HTTP
2048,6,443,49644,HTTP
2048,6,53956,443,HTTP
2048,17,53,53400,DNS
2048,17,53,44941,DNS
2048,17,35651,53,DNS
2048,17,49857,53,DNS
2048,17,59781,53,DNS
2048,17,34965,53,DNS
2048,6,80,44064,HTTP
2048,17,53,43954,DNS
2048,6,443,57280,HTTP
2048,6,49644,80,HTTP
2048,6,49636,80,HTTP
2048,17,44321,53,DNS
2048,17,53,53400,DNS
2048,17,53,54702,DNS
2048,6,60820,443,HTTP
2048,6,34990,443,HTTP
2048,6,35160,443,HTTP
2048,17,51727,53,DNS
2048,6,80,43010,HTTP
2048,6,38352,443,HTTP
2048,6,443,39128,HTTP
2048,6,38366,443,HTTP
2048,6,45392,443,HTTP
2048,6,42908,443,HTTP
2048,6,34591,20,FTP
2048,6,443,44280,HTTP
2048,6,46306,443,HTTP
2048,6,46314,443,HTTP
2048,6,38506,443,HTTP
2048,6,51318,443,HTTP
2048,6,443,57282,HTTP
2048,6,443,57268,HTTP
2048,6,45390,443,HTTP
2048,6,443,44294,HTTP
2048,6,46322,443,HTTP
2048,6,38510,443,HTTP
2048,17,53,42195,DNS
2048,6,51328,443,HTTP
2048,17,53,57499,DNS
2048,6,443,57242,HTTP
2048,6,443,57258,HTTP
2048,6,55936,443,HTTP
2048,6,443,53942,HTTP
2048,6,443,57226,HTTP
2048,6,36280,443,HTTP
2048,6,55952,443,HTTP
2048,6,36284,443,HTTP
2048,6,443,43836,HTTP
2048,6,60210,443,HTTP
2048,6,443,33988,HTTP
2048,6,60846,443,HTTP
2048,6,443,34946,HTTP
2048,6,43292,443,HTTP
2048,6,38346,443,HTTP
2048,6,443,43292,HTTP
2048,17,42103,53,DNS
2048,6,443,58876,HTTP
2048,6,443,53956,HTTP
2048,17,53,49857,DNS
2048,6,20,57247,FTP
2048,6,443,38506,HTTP
2048,17,53,54702,DNS
2048,17,53,59781,DNS
2048,17,33805,53,DNS
2048,17,44767,53,DNS
2048,17,53,34965,DNS
2048,6,80,49636,HTTP
2048,6,80,49644,HTTP
2048,17,53,49857,DNS
2048,17,53,35651,DNS
2048,6,443,51318,HTTP
2048,6,46822,443,HTTP
2048,6,36310,443,HTTP
2048,6,44006,443,HTTP
2048,6,35576,443,HTTP
2048,17,53,44321,DNS
2048,6,443,51328,HTTP
2048,17,60514,53,DNS
2048,6,443,60820,HTTP
2048,17,53,51727,DNS
2048,6,443,38506,HTTP
2048,6,60108,443,HTTP
2048,6,443,35160,HTTP
2048,6,443,46314,HTTP
2048,6,443,46306,HTTP
2048,6,20,57247,FTP
2048,6,443,38510,HTTP
2048,6,60124,443,HTTP
2048,6,60110,443,HTTP
2048,6,443,46322,HTTP
2048,6,443,38352,HTTP
2048,6,443,38346,HTTP
2048,6,443,38366,HTTP
2048,6,443,36280,HTTP
2048,6,51380,443,HTTP
2048,6,51384,443,HTTP
2048,6,443,55936,HTTP
2048,6,443,36284,HTTP
2048,6,48492,443,HTTP
2048,6,48498,443,HTTP
2048,6,51388,443,HTTP
2048,6,443,55952,HTTP
2048,6,48506,443,HTTP
2048,6,38126,443,HTTP
2048,6,443,42908,HTTP
2048,17,60618,53,DNS
2048,6,40532,443,HTTP
2048,17,52503,53,DNS
2048,6,443,60210,HTTP
2048,17,41457,53,DNS
2048,17,53,42103,DNS
2048,6,57247,20,FTP
2048,17,53,33805,DNS
2048,17,47741,53,DNS
2048,17,56176,53,DNS
2048,17,36126,53,DNS
2048,17,38612,53,DNS
2048,6,443,36310,HTTP
2048,6,443,46822,HTTP
2048,6,443,35576,HTTP
2048,6,443,44006,HTTP
2048,17,53,60514,DNS
2048,17,53,60618,DNS
2048,6,443,38126,HTTP
2048,6,57247,20,FTP
2048,6,47440,443,HTTP
2048,17,53,52503,DNS
2048,6,443,60108,HTTP
2048,6,59856,443,HTTP
2048,6,443,60124,HTTP
2048,17,53,44767,DNS
2048,17,46223,53,DNS
2048,6,443,40532,HTTP
2048,6,35450,443,HTTP
2048,6,57898,443,HTTP
2048,6,57912,443,HTTP
2048,6,57916,443,HTTP
2048,6,35462,443,HTTP
2048,6,57932,443,HTTP
2048,6,57938,443,HTTP
2048,6,43170,443,HTTP
2048,6,443,51380,HTTP
2048,6,443,51384,HTTP
2048,6,443,48498,HTTP
2048,6,443,48492,HTTP
2048,6,443,51388,HTTP
2048,17,46267,53,DNS
2048,6,48346,443,HTTP
2048,6,35374,443,HTTP
2048,6,43166,443,HTTP
2048,6,59212,80,HTTP
2048,6,39888,443,HTTP
2048,6,443,48506,HTTP
2048,6,48352,443,HTTP
2048,6,35380,443,HTTP
2048,6,35378,443,HTTP
2048,6,443,60110,HTTP
2048,17,53,41457,DNS
2048,17,53,56176,DNS
2048,17,53,47741,DNS
2048,17,44124,53,DNS
2048,17,46778,53,DNS
2048,6,443,47440,HTTP
2048,17,59152,53,DNS
2048,6,80,59212,HTTP
2048,17,53,38612,DNS
2048,17,53,46267,DNS
2048,17,38163,53,DNS
2048,17,39252,53,DNS
2048,17,53,47741,DNS
2048,17,53,56176,DNS
2048,17,53,36126,DNS
2048,6,443,35374,HTTP
